student_id,program,education_level,academic_year,place_type,course,absence_status,discipline,module,exam_type,grade_10,difficulty_avg_score,std_deviation,students_responsed_ratio,exam_type_prev,grade_prev,avg_grade_prev,min_prev,max_prev,target_grade,target_type
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,4,Первая сдача,10,,,,Первая сдача,10.0,9.636363636363637,9.0,10.0,8.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,4,Первая сдача,10,,,,Первая сдача,10.0,9.214285714285714,5.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,Первая сдача,10.0,9.35,5.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,10,,,,Первая сдача,10.0,9.347826086956522,5.0,10.0,9.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Язык программирования Java,3,Первая сдача,9,,,,,,9.266666666666667,5.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,9,,,,,,9.257142857142858,5.0,10.0,9.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,1,Первая сдача,10,,,,,,9.27027027027027,5.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,9,,,,Первая сдача,9.0,9.289473684210526,5.0,10.0,9.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Введение в машинное обучение,2,Первая сдача,8,,,,,,9.3,5.0,10.0,9.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,2,Первая сдача,10,,,,Первая сдача,10.0,9.266666666666667,5.0,10.0,10.0,Первая сдача
19,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Первая сдача,8,,,,,,9.0,9.0,9.0,7.0,Первая сдача
19,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,8.0,7.0,9.0,7.0,Первая сдача
19,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,8.0,7.4,6.0,9.0,7.0,Первая сдача
19,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Математический анализ 1,2,Первая сдача,6,,,,,,7.333333333333333,6.0,9.0,7.0,Первая сдача
